,nace_id,year,acquired_amount,transferred_amount,auctions,free_allocations,emissions2
6076,61.90,2023,0,0,0,0,501.0
6077,61.90,2024,0,0,0,0,375.0
6078,61.90,2025,0,0,0,0,47.0
6079,61.90,2026,0,0,0,0,0.0
6080,61.90,2027,0,0,0,0,0.0
6081,61.90,2028,0,0,0,0,0.0
6082,61.90,2029,0,0,0,0,0.0
6083,61.90,2030,0,0,0,0,0.0
2002,63.11,2005,259,0,0,417,0.0
2003,63.11,2006,2998,1151,0,417,1328.0
2004,63.11,2007,2645,3180,0,417,3303.0
2005,63.11,2008,19978,1270,0,19547,1423.0
2006,63.11,2009,19547,13078,0,19547,12984.0
2007,63.11,2010,19546,14264,0,19546,10699.0
2008,63.11,2011,19839,11668,0,19546,11672.0
2009,63.11,2012,85513,10504,0,172943,10372.0
2010,63.11,2013,29205,273353,0,326115,12988.0
2011,63.11,2014,658416,321953,0,330956,20593.0
2012,63.11,2015,384540,190313,0,299670,55670.0
2013,63.11,2016,354696,267844,0,315008,32569.0
2014,63.11,2017,418107,279967,0,358015,137264.0
2015,63.11,2018,478435,348722,0,316699,155385.0
2016,63.11,2019,415283,308474,0,290361,177823.0
2017,63.11,2020,461102,394937,0,264832,157160.0
2018,63.11,2021,211289,379304,0,190481,139844.0
2019,63.11,2022,0,0,0,189058,108657.0
2020,63.11,2023,0,0,0,181925,104655.0
2021,63.11,2024,0,0,0,171524,105049.0
2022,63.11,2025,0,0,0,171167,0.0
2023,63.11,2026,0,0,0,0,0.0
2024,63.11,2027,0,0,0,0,0.0
2025,63.11,2028,0,0,0,0,0.0
2026,63.11,2029,0,0,0,0,0.0
2027,63.11,2030,0,0,0,0,0.0
4836,63.91,2005,0,0,0,0,0.0
4837,63.91,2006,0,0,0,0,0.0
4838,63.91,2007,0,0,0,0,0.0
4839,63.91,2008,0,0,0,0,0.0
4840,63.91,2009,0,0,0,0,0.0
4841,63.91,2010,0,0,0,0,0.0
4842,63.91,2011,0,0,0,0,0.0
4843,63.91,2012,0,0,0,0,0.0
4844,63.91,2013,0,0,0,0,0.0
4845,63.91,2014,0,0,0,0,0.0
4846,63.91,2015,365,365,0,0,365.0
4847,63.91,2016,814,814,0,0,814.0
4848,63.91,2017,681,681,0,0,681.0
4849,63.91,2018,2768,2768,0,0,826.0
4850,63.91,2019,576,576,0,0,576.0
4851,63.91,2020,667,667,0,0,667.0
4852,63.91,2021,474,474,0,0,325.0
4853,63.91,2022,0,0,0,0,0.0
4854,63.91,2023,0,0,0,0,0.0
4855,63.91,2024,0,0,0,0,0.0
4856,63.91,2025,0,0,0,0,0.0
4857,63.91,2026,0,0,0,0,0.0
4858,63.91,2027,0,0,0,0,0.0
4859,63.91,2028,0,0,0,0,0.0
4860,63.91,2029,0,0,0,0,0.0
4861,63.91,2030,0,0,0,0,0.0
4810,64.1,2005,0,0,0,0,0.0
4811,64.1,2006,0,0,0,0,0.0
4812,64.1,2007,0,0,0,0,0.0
4813,64.1,2008,0,0,0,0,0.0
4814,64.1,2009,0,0,0,0,0.0
4815,64.1,2010,0,0,0,0,0.0
4816,64.1,2011,0,0,0,0,0.0
4817,64.1,2012,0,0,0,0,0.0
4818,64.1,2013,289,289,0,0,185.0
4819,64.1,2014,1045,774,0,0,699.0
4820,64.1,2015,3946,3356,0,0,1051.0
4821,64.1,2016,1836,2094,0,0,1880.0
4822,64.1,2017,2438,2149,0,0,2363.0
4823,64.1,2018,1685,2109,0,0,1917.0
4824,64.1,2019,1725,1917,0,0,1917.0
4825,64.1,2020,2008,2008,0,0,2008.0
4826,64.1,2021,1872,2075,0,0,2075.0
4827,64.1,2022,0,0,0,0,232.0
4828,64.1,2023,0,0,0,0,187.0
4829,64.1,2024,0,0,0,0,167.0
4830,64.1,2025,0,0,0,0,0.0
4831,64.1,2026,0,0,0,0,0.0
4832,64.1,2027,0,0,0,0,0.0
4833,64.1,2028,0,0,0,0,0.0
4834,64.1,2029,0,0,0,0,0.0
4835,64.1,2030,0,0,0,0,0.0
5096,64.11,2005,0,0,0,0,0.0
5097,64.11,2006,0,0,0,0,0.0
5098,64.11,2007,8078,1136,0,0,1136.0
5099,64.11,2008,5672,2112,0,5524,1964.0
5100,64.11,2009,5682,2944,0,5524,2786.0
5101,64.11,2010,5717,2513,0,5524,2320.0
5102,64.11,2011,5680,2949,0,5524,2593.0
5103,64.11,2012,5759,2593,0,5524,2358.0
5104,64.11,2013,2012,18623,0,752,2777.0
5105,64.11,2014,1748,2749,0,673,1599.0
5106,64.11,2015,2900,4096,0,595,1496.0
5107,64.11,2016,522,1140,0,522,1140.0
5108,64.11,2017,450,1188,0,450,1188.0
5109,64.11,2018,573,1513,0,381,1213.0
5110,64.11,2019,0,1189,0,313,1189.0
5111,64.11,2020,560,1520,0,247,1520.0
5112,64.11,2021,0,1744,0,0,1744.0
5113,64.11,2022,0,0,0,0,0.0
5114,64.11,2023,0,0,0,0,0.0
5115,64.11,2024,0,0,0,0,0.0
5116,64.11,2025,0,0,0,0,0.0
5117,64.11,2026,0,0,0,0,0.0
5118,64.11,2027,0,0,0,0,0.0
5119,64.11,2028,0,0,0,0,0.0
5120,64.11,2029,0,0,0,0,0.0
5121,64.11,2030,0,0,0,0,0.0
7332,64.91,2005,2953,3,0,2950,0.0
7333,64.91,2006,2950,2848,0,2950,2848.0
7334,64.91,2007,2950,2832,0,2950,2832.0
7335,64.91,2008,0,3170,0,0,2473.0
7336,64.91,2009,0,0,0,0,0.0
7337,64.91,2010,0,0,0,0,0.0
7338,64.91,2011,0,0,0,0,0.0
7339,64.91,2012,0,0,0,0,0.0
7340,64.91,2013,0,0,0,0,0.0
7341,64.91,2014,0,0,0,0,0.0
7342,64.91,2015,0,0,0,0,0.0
7343,64.91,2016,0,0,0,0,0.0
7344,64.91,2017,0,0,0,0,0.0
7345,64.91,2018,0,0,0,0,0.0
7346,64.91,2019,0,0,0,0,0.0
7347,64.91,2020,0,0,0,0,0.0
7348,64.91,2021,0,0,0,0,0.0
7349,64.91,2022,0,0,0,0,0.0
7350,64.91,2023,0,0,0,0,0.0
7351,64.91,2024,0,0,0,0,0.0
7352,64.91,2025,0,0,0,0,0.0
7353,64.91,2026,0,0,0,0,0.0
7354,64.91,2027,0,0,0,0,0.0
7355,64.91,2028,0,0,0,0,0.0
7356,64.91,2029,0,0,0,0,0.0
7357,64.91,2030,0,0,0,0,0.0
3588,68.20,2005,0,0,0,102226,0.0
3589,68.20,2006,204452,117514,0,102226,72514.0
3590,68.20,2007,104715,101705,0,102226,62805.0
3591,68.20,2008,10063,61003,0,71393,61003.0
3592,68.20,2009,142786,73833,0,71393,25336.0
3593,68.20,2010,71393,123945,0,71393,14505.0
3594,68.20,2011,71393,64398,0,71393,14398.0
3595,68.20,2012,71393,83263,0,71393,10812.0
3596,68.20,2013,0,11526,0,6263,10107.0
3597,68.20,2014,12279,6554,0,6016,6554.0
3598,68.20,2015,5771,4932,0,5771,4932.0
3599,68.20,2016,5530,5702,0,5530,5135.0
3600,68.20,2017,5294,6165,0,5294,6165.0
3601,68.20,2018,5060,6018,0,5060,6018.0
3602,68.20,2019,12156,9105,0,4832,5443.0
3603,68.20,2020,4608,4894,0,4608,4894.0
3604,68.20,2021,1000,4637,0,1093,4637.0
3605,68.20,2022,0,0,0,903,6461.0
3606,68.20,2023,0,0,0,880,5767.0
3607,68.20,2024,0,0,0,856,3544.0
3608,68.20,2025,0,0,0,832,0.0
3609,68.20,2026,0,0,0,0,0.0
3610,68.20,2027,0,0,0,0,0.0
3611,68.20,2028,0,0,0,0,0.0
3612,68.20,2029,0,0,0,0,0.0
3613,68.20,2030,0,0,0,0,0.0
4186,68.32,2005,5484,0,0,144084,0.0
4187,68.32,2006,69400,31822,0,143800,94618.0
4188,68.32,2007,119515,67844,0,143515,47625.0
4189,68.32,2008,256374,191012,0,121261,133435.0
4190,68.32,2009,238148,99320,0,121261,91533.0
4191,68.32,2010,121261,109107,0,121261,87812.0
4192,68.32,2011,121261,117267,0,122054,97084.0
4193,68.32,2012,147296,90761,0,122249,84453.0
4194,68.32,2013,5572,221402,0,59383,88675.0
4195,68.32,2014,128711,79204,0,48650,68862.0
4196,68.32,2015,40592,92143,0,31712,62138.0
4197,68.32,2016,35057,53518,0,24881,53379.0
4198,68.32,2017,38571,59070,0,18966,58736.0
4199,68.32,2018,75448,83144,0,13998,59205.0
4200,68.32,2019,58711,59237,0,10321,56243.0
4201,68.32,2020,18147,66986,0,2995,39675.0
4202,68.32,2021,15099,19092,0,2461,17378.0
4203,68.32,2022,0,0,0,2461,19408.0
4204,68.32,2023,0,0,0,0,7858.0
4205,68.32,2024,0,0,0,0,0.0
4206,68.32,2025,0,0,0,0,0.0
4207,68.32,2026,0,0,0,0,0.0
4208,68.32,2027,0,0,0,0,0.0
4209,68.32,2028,0,0,0,0,0.0
4210,68.32,2029,0,0,0,0,0.0
4211,68.32,2030,0,0,0,0,0.0
5200,70.22,2005,0,0,0,0,0.0
5201,70.22,2006,0,0,0,0,0.0
5202,70.22,2007,0,0,0,0,0.0
5203,70.22,2008,6537,1479,0,2033,909.0
5204,70.22,2009,2033,716,0,2033,716.0
5205,70.22,2010,2033,829,0,2033,829.0
5206,70.22,2011,2033,655,0,2033,655.0
5207,70.22,2012,2033,7965,0,2033,339.0
5208,70.22,2013,2033,2033,0,0,0.0
5209,70.22,2014,0,0,0,0,0.0
5210,70.22,2015,0,0,0,0,0.0
5211,70.22,2016,0,0,0,0,0.0
5212,70.22,2017,0,0,0,0,0.0
5213,70.22,2018,0,0,0,0,0.0
5214,70.22,2019,0,0,0,0,0.0
5215,70.22,2020,0,0,0,0,0.0
5216,70.22,2021,0,0,0,0,0.0
5217,70.22,2022,0,0,0,0,0.0
5218,70.22,2023,0,0,0,0,0.0
5219,70.22,2024,0,0,0,0,0.0
5220,70.22,2025,0,0,0,0,0.0
5221,70.22,2026,0,0,0,0,0.0
5222,70.22,2027,0,0,0,0,0.0
5223,70.22,2028,0,0,0,0,0.0
5224,70.22,2029,0,0,0,0,0.0
5225,70.22,2030,0,0,0,0,0.0
7020,71.11,2005,0,0,0,11053,0.0
7021,71.11,2006,22106,8445,0,11053,8445.0
7022,71.11,2007,11054,8187,0,11054,8187.0
7023,71.11,2008,17392,15198,0,8696,6502.0
7024,71.11,2009,8696,15592,0,8696,4592.0
7025,71.11,2010,8696,9647,0,8696,3647.0
7026,71.11,2011,6000,4475,0,0,4475.0
7027,71.11,2012,0,2374,0,0,0.0
7028,71.11,2013,0,0,0,0,0.0
7029,71.11,2014,0,0,0,0,0.0
7030,71.11,2015,0,0,0,0,0.0
7031,71.11,2016,0,0,0,0,0.0
7032,71.11,2017,0,0,0,0,0.0
7033,71.11,2018,0,0,0,0,0.0
7034,71.11,2019,0,0,0,0,0.0
7035,71.11,2020,0,0,0,0,0.0
7036,71.11,2021,0,0,0,0,0.0
7037,71.11,2022,0,0,0,0,0.0
7038,71.11,2023,0,0,0,0,0.0
7039,71.11,2024,0,0,0,0,0.0
7040,71.11,2025,0,0,0,0,0.0
7041,71.11,2026,0,0,0,0,0.0
7042,71.11,2027,0,0,0,0,0.0
7043,71.11,2028,0,0,0,0,0.0
7044,71.11,2029,0,0,0,0,0.0
7045,71.11,2030,0,0,0,0,0.0
5616,71.12,2005,14890,0,0,14890,0.0
5617,71.12,2006,14117,14759,0,14117,14759.0
5618,71.12,2007,13344,13645,0,13344,13645.0
5619,71.12,2008,13557,12926,0,13557,12926.0
5620,71.12,2009,13557,12799,0,13557,12799.0
5621,71.12,2010,13557,12141,0,13557,12141.0
5622,71.12,2011,13557,11718,0,13557,11718.0
5623,71.12,2012,19557,16135,0,13557,10135.0
5624,71.12,2013,467,21459,0,9924,6467.0
5625,71.12,2014,14052,4393,0,4128,4393.0
5626,71.12,2015,12868,7795,0,3500,3111.0
5627,71.12,2016,3062,3611,0,3062,3611.0
5628,71.12,2017,2638,3704,0,2638,3704.0
5629,71.12,2018,2228,3826,0,2228,3826.0
5630,71.12,2019,1831,3480,0,1831,3480.0
5631,71.12,2020,1448,3321,0,1448,3321.0
5632,71.12,2021,890,3388,0,890,3388.0
5633,71.12,2022,0,0,0,0,3529.0
5634,71.12,2023,0,0,0,0,0.0
5635,71.12,2024,0,0,0,0,0.0
5636,71.12,2025,0,0,0,0,0.0
5637,71.12,2026,0,0,0,0,0.0
5638,71.12,2027,0,0,0,0,0.0
5639,71.12,2028,0,0,0,0,0.0
5640,71.12,2029,0,0,0,0,0.0
5641,71.12,2030,0,0,0,0,0.0
4732,71.20,2005,0,0,0,0,0.0
4733,71.20,2006,0,0,0,0,0.0
4734,71.20,2007,0,0,0,0,0.0
4735,71.20,2008,0,0,0,0,0.0
4736,71.20,2009,0,0,0,0,0.0
4737,71.20,2010,0,0,0,0,0.0
4738,71.20,2011,3819,2682,0,1119,2682.0
4739,71.20,2012,21300,9823,0,1121,9823.0
4740,71.20,2013,3703,12524,0,4119,12464.0
4741,71.20,2014,16326,12709,0,3685,12151.0
4742,71.20,2015,8264,9029,0,3264,9587.0
4743,71.20,2016,9411,8419,0,2855,8419.0
4744,71.20,2017,7162,8842,0,2462,8842.0
4745,71.20,2018,2167,6643,0,2077,6553.0
4746,71.20,2019,6173,6900,0,1708,6900.0
4747,71.20,2020,7886,7674,0,1351,7674.0
4748,71.20,2021,7246,7430,0,0,7274.0
4749,71.20,2022,0,0,0,0,449.0
4750,71.20,2023,0,0,0,0,3.0
4751,71.20,2024,0,0,0,0,0.0
4752,71.20,2025,0,0,0,0,0.0
4753,71.20,2026,0,0,0,0,0.0
4754,71.20,2027,0,0,0,0,0.0
4755,71.20,2028,0,0,0,0,0.0
4756,71.20,2029,0,0,0,0,0.0
4757,71.20,2030,0,0,0,0,0.0
2392,72.19,2005,133365,13000,0,181391,0.0
2393,72.19,2006,332971,187214,0,181391,97152.0
2394,72.19,2007,979467,167297,0,181392,230555.0
2395,72.19,2008,274934,1054589,0,193927,156952.0
2396,72.19,2009,196812,169657,0,193927,148316.0
2397,72.19,2010,186361,141269,0,192175,141269.0
2398,72.19,2011,199116,148392,0,197477,140939.0
2399,72.19,2012,229274,172225,0,179846,117122.0
2400,72.19,2013,64051,374741,0,71862,110094.0
2401,72.19,2014,102378,100814,0,64325,97966.0
2402,72.19,2015,164233,136261,0,50207,81326.0
2403,72.19,2016,96043,217001,0,43925,89665.0
2404,72.19,2017,79745,92709,0,37844,90339.0
2405,72.19,2018,101442,90576,0,26408,87766.0
2406,72.19,2019,33220,80565,0,21699,79183.0
2407,72.19,2020,125699,101355,0,17167,71696.0
2408,72.19,2021,82358,124960,0,4268,72340.0
2409,72.19,2022,0,0,0,4738,26450.0
2410,72.19,2023,0,0,0,4857,20309.0
2411,72.19,2024,0,0,0,4391,20696.0
2412,72.19,2025,0,0,0,4391,0.0
2413,72.19,2026,0,0,0,0,0.0
2414,72.19,2027,0,0,0,0,0.0
2415,72.19,2028,0,0,0,0,0.0
2416,72.19,2029,0,0,0,0,0.0
2417,72.19,2030,0,0,0,0,0.0
7384,72.20,2005,0,0,0,0,0.0
7385,72.20,2006,0,0,0,0,0.0
7386,72.20,2007,0,0,0,0,0.0
7387,72.20,2008,0,0,0,6379,0.0
7388,72.20,2009,20742,6960,0,7403,6960.0
7389,72.20,2010,7403,8061,0,7403,8061.0
7390,72.20,2011,19903,9598,0,7403,9598.0
7391,72.20,2012,7403,8272,0,7403,8272.0
7392,72.20,2013,0,22560,0,5826,9120.0
7393,72.20,2014,22039,9104,0,5213,9104.0
7394,72.20,2015,4618,7501,0,4618,7501.0
7395,72.20,2016,4041,7694,0,4041,7694.0
7396,72.20,2017,3481,7601,0,3481,7601.0
7397,72.20,2018,2939,6862,0,2939,6862.0
7398,72.20,2019,2415,6822,0,2415,6822.0
7399,72.20,2020,16911,7640,0,1911,7640.0
7400,72.20,2021,2452,6459,0,1138,5802.0
7401,72.20,2022,0,0,0,1109,5856.0
7402,72.20,2023,0,0,0,747,3674.0
7403,72.20,2024,0,0,0,727,4571.0
7404,72.20,2025,0,0,0,707,0.0
7405,72.20,2026,0,0,0,0,0.0
7406,72.20,2027,0,0,0,0,0.0
7407,72.20,2028,0,0,0,0,0.0
7408,72.20,2029,0,0,0,0,0.0
7409,72.20,2030,0,0,0,0,0.0
1846,75.00,2005,14857,0,0,14857,0.0
1847,75.00,2006,15857,13998,0,14857,0.0
1848,75.00,2007,14857,11620,0,14857,25618.0
1849,75.00,2008,33940,35570,0,13970,15600.0
1850,75.00,2009,13970,14711,0,13970,14711.0
1851,75.00,2010,13970,23364,0,13970,9364.0
1852,75.00,2011,13970,9298,0,13970,9298.0
1853,75.00,2012,13970,8479,0,13970,8479.0
1854,75.00,2013,0,13998,0,11486,8711.0
1855,75.00,2014,22422,8116,0,10936,8116.0
1856,75.00,2015,12079,8795,0,10396,8795.0
1857,75.00,2016,11549,11482,0,9866,9799.0
1858,75.00,2017,9349,10785,0,9349,10785.0
1859,75.00,2018,0,21508,0,0,5645.0
1860,75.00,2019,0,0,0,0,0.0
1861,75.00,2020,0,0,0,0,0.0
1862,75.00,2021,0,0,0,0,0.0
1863,75.00,2022,0,0,0,0,0.0
1864,75.00,2023,0,0,0,0,0.0
1865,75.00,2024,0,0,0,0,0.0
1866,75.00,2025,0,0,0,0,0.0
1867,75.00,2026,0,0,0,0,0.0
1868,75.00,2027,0,0,0,0,0.0
1869,75.00,2028,0,0,0,0,0.0
1870,75.00,2029,0,0,0,0,0.0
1871,75.00,2030,0,0,0,0,0.0
2444,82.30,2005,4276,0,0,4276,0.0
2445,82.30,2006,4276,4290,0,4276,4290.0
2446,82.30,2007,8172,4381,0,4275,4381.0
2447,82.30,2008,7010,7651,0,4646,3233.0
2448,82.30,2009,6146,4107,0,4646,4107.0
2449,82.30,2010,4646,4763,0,4646,4763.0
2450,82.30,2011,4646,6436,0,4646,6436.0
2451,82.30,2012,4646,4214,0,4646,4214.0
2452,82.30,2013,4625,5822,0,4184,4874.0
2453,82.30,2014,8973,7103,0,3745,6059.0
2454,82.30,2015,3317,3523,0,3317,3523.0
2455,82.30,2016,1521,6847,0,1521,2982.0
2456,82.30,2017,1311,1144,0,0,3019.0
2457,82.30,2018,0,1466,0,0,0.0
2458,82.30,2019,0,0,0,0,0.0
2459,82.30,2020,0,0,0,0,0.0
2460,82.30,2021,0,0,0,0,0.0
2461,82.30,2022,0,0,0,0,0.0
2462,82.30,2023,0,0,0,0,0.0
2463,82.30,2024,0,0,0,0,0.0
2464,82.30,2025,0,0,0,0,0.0
2465,82.30,2026,0,0,0,0,0.0
2466,82.30,2027,0,0,0,0,0.0
2467,82.30,2028,0,0,0,0,0.0
2468,82.30,2029,0,0,0,0,0.0
2469,82.30,2030,0,0,0,0,0.0
2470,82.99,2005,424200,424200,0,441218,0.0
2471,82.99,2006,458236,424200,0,441218,0.0
2472,82.99,2007,441219,397817,0,441219,813946.0
2473,82.99,2008,1111620,790944,0,373114,434436.0
2474,82.99,2009,373114,568640,0,373114,369673.0
2475,82.99,2010,678114,349340,0,373114,349340.0
2476,82.99,2011,376114,383672,0,373114,375672.0
2477,82.99,2012,613114,831227,0,373114,351640.0
2478,82.99,2013,160000,305278,0,10723,339061.0
2479,82.99,2014,360056,345418,0,9597,337245.0
2480,82.99,2015,292322,317077,0,5404,316079.0
2481,82.99,2016,257839,269172,0,7437,268713.0
2482,82.99,2017,358143,300496,0,6407,300106.0
2483,82.99,2018,356877,286207,0,5410,285741.0
2484,82.99,2019,287445,415544,0,4445,314431.0
2485,82.99,2020,189335,317483,0,3516,317483.0
2486,82.99,2021,63,202424,0,1214,202275.0
2487,82.99,2022,0,0,0,1214,147102.0
2488,82.99,2023,0,0,0,0,105370.0
2489,82.99,2024,0,0,0,0,36503.0
2490,82.99,2025,0,0,0,0,0.0
2491,82.99,2026,0,0,0,0,0.0
2492,82.99,2027,0,0,0,0,0.0
2493,82.99,2028,0,0,0,0,0.0
2494,82.99,2029,0,0,0,0,0.0
2495,82.99,2030,0,0,0,0,0.0
5174,84.11,2005,0,0,0,0,0.0
5175,84.11,2006,0,0,0,0,0.0
5176,84.11,2007,0,0,0,0,0.0
5177,84.11,2008,5183,2321,0,2862,2321.0
5178,84.11,2009,2862,2207,0,2862,2207.0
5179,84.11,2010,2862,2118,0,2862,2118.0
5180,84.11,2011,2862,2479,0,2862,2479.0
5181,84.11,2012,10488,2120,0,2862,2120.0
5182,84.11,2013,3358,15045,0,1325,4746.0
5183,84.11,2014,1185,2832,0,1185,2832.0
5184,84.11,2015,1050,2360,0,1050,2360.0
5185,84.11,2016,919,2177,0,919,2177.0
5186,84.11,2017,792,2190,0,792,2190.0
5187,84.11,2018,669,2742,0,669,2742.0
5188,84.11,2019,1500,3225,0,549,3225.0
5189,84.11,2020,3234,2825,0,435,2825.0
5190,84.11,2021,2950,3531,0,0,3531.0
5191,84.11,2022,0,0,0,0,0.0
5192,84.11,2023,0,0,0,0,0.0
5193,84.11,2024,0,0,0,0,0.0
5194,84.11,2025,0,0,0,0,0.0
5195,84.11,2026,0,0,0,0,0.0
5196,84.11,2027,0,0,0,0,0.0
5197,84.11,2028,0,0,0,0,0.0
5198,84.11,2029,0,0,0,0,0.0
5199,84.11,2030,0,0,0,0,0.0
6812,84.12,2005,8508,0,0,8508,0.0
6813,84.12,2006,9508,9251,0,8508,9251.0
6814,84.12,2007,8508,8673,0,8508,8673.0
6815,84.12,2008,8645,8600,0,8645,7287.0
6816,84.12,2009,8645,7778,0,8645,7778.0
6817,84.12,2010,8645,7244,0,8645,7244.0
6818,84.12,2011,8645,6242,0,8645,6242.0
6819,84.12,2012,8645,5232,0,8645,5232.0
6820,84.12,2013,0,16729,0,0,6055.0
6821,84.12,2014,9500,19844,0,0,0.0
6822,84.12,2015,0,0,0,0,0.0
6823,84.12,2016,0,0,0,0,0.0
6824,84.12,2017,0,0,0,0,0.0
6825,84.12,2018,0,0,0,0,0.0
6826,84.12,2019,0,0,0,0,0.0
6827,84.12,2020,0,0,0,0,0.0
6828,84.12,2021,0,0,0,0,0.0
6829,84.12,2022,0,0,0,0,0.0
6830,84.12,2023,0,0,0,0,0.0
6831,84.12,2024,0,0,0,0,0.0
6832,84.12,2025,0,0,0,0,0.0
6833,84.12,2026,0,0,0,0,0.0
6834,84.12,2027,0,0,0,0,0.0
6835,84.12,2028,0,0,0,0,0.0
6836,84.12,2029,0,0,0,0,0.0
6837,84.12,2030,0,0,0,0,0.0
4576,84.22,2005,170340,0,0,199202,0.0
4577,84.22,2006,187349,181377,0,199202,205656.0
4578,84.22,2007,181725,164680,0,199202,189764.0
4579,84.22,2008,194860,214057,0,174160,178110.0
4580,84.22,2009,175545,162746,0,174145,160867.0
4581,84.22,2010,180745,152749,0,174145,151283.0
4582,84.22,2011,276339,210094,0,183322,163009.0
4583,84.22,2012,176590,161459,0,170525,143117.0
4584,84.22,2013,69349,312199,0,70876,139907.0
4585,84.22,2014,113684,176463,0,63433,119010.0
4586,84.22,2015,211435,162759,0,56186,103490.0
4587,84.22,2016,81180,172775,0,42239,117662.0
4588,84.22,2017,154335,124355,0,36391,89434.0
4589,84.22,2018,177002,151018,0,30731,83724.0
4590,84.22,2019,121984,207962,0,22371,80475.0
4591,84.22,2020,147034,108165,0,16546,69361.0
4592,84.22,2021,126335,165734,0,4096,68073.0
4593,84.22,2022,0,0,0,4096,21335.0
4594,84.22,2023,0,0,0,4096,19007.0
4595,84.22,2024,0,0,0,4096,17620.0
4596,84.22,2025,0,0,0,4096,0.0
4597,84.22,2026,0,0,0,0,0.0
4598,84.22,2027,0,0,0,0,0.0
4599,84.22,2028,0,0,0,0,0.0
4600,84.22,2029,0,0,0,0,0.0
4601,84.22,2030,0,0,0,0,0.0
780,84.25,2005,0,0,0,16190,0.0
781,84.25,2006,32380,4309,0,16190,13445.0
782,84.25,2007,16190,20196,0,16190,11060.0
783,84.25,2008,3779,24065,0,3779,8646.0
784,84.25,2009,3779,3150,0,3779,3150.0
785,84.25,2010,3779,3449,0,3779,3449.0
786,84.25,2011,3779,4218,0,3779,4218.0
787,84.25,2012,3779,3299,0,3779,3299.0
788,84.25,2013,0,4779,0,0,3687.0
789,84.25,2014,0,1092,0,0,0.0
790,84.25,2015,0,0,0,0,0.0
791,84.25,2016,0,0,0,0,0.0
792,84.25,2017,0,0,0,0,0.0
793,84.25,2018,0,0,0,0,0.0
794,84.25,2019,0,0,0,0,0.0
795,84.25,2020,0,0,0,0,0.0
796,84.25,2021,0,0,0,0,0.0
797,84.25,2022,0,0,0,0,0.0
798,84.25,2023,0,0,0,0,0.0
799,84.25,2024,0,0,0,0,0.0
800,84.25,2025,0,0,0,0,0.0
801,84.25,2026,0,0,0,0,0.0
802,84.25,2027,0,0,0,0,0.0
803,84.25,2028,0,0,0,0,0.0
804,84.25,2029,0,0,0,0,0.0
805,84.25,2030,0,0,0,0,0.0
5408,85.32,2005,0,0,0,0,0.0
5409,85.32,2006,0,0,0,0,0.0
5410,85.32,2007,0,0,0,0,0.0
5411,85.32,2008,0,0,0,0,0.0
5412,85.32,2009,2,2,0,0,2.0
5413,85.32,2010,4,4,0,0,4.0
5414,85.32,2011,0,0,0,0,0.0
5415,85.32,2012,0,0,0,0,0.0
5416,85.32,2013,0,0,0,0,0.0
5417,85.32,2014,0,0,0,0,0.0
5418,85.32,2015,0,0,0,0,0.0
5419,85.32,2016,0,0,0,0,0.0
5420,85.32,2017,0,0,0,0,0.0
5421,85.32,2018,0,0,0,0,0.0
5422,85.32,2019,0,0,0,0,0.0
5423,85.32,2020,0,0,0,0,0.0
5424,85.32,2021,0,0,0,0,0.0
5425,85.32,2022,0,0,0,0,0.0
5426,85.32,2023,0,0,0,0,0.0
5427,85.32,2024,0,0,0,0,0.0
5428,85.32,2025,0,0,0,0,0.0
5429,85.32,2026,0,0,0,0,0.0
5430,85.32,2027,0,0,0,0,0.0
5431,85.32,2028,0,0,0,0,0.0
5432,85.32,2029,0,0,0,0,0.0
5433,85.32,2030,0,0,0,0,0.0
6136,85.4,2005,46589,0,0,49242,0.0
6137,85.4,2006,51894,37795,0,49241,37795.0
6138,85.4,2007,49241,53689,0,49241,53689.0
6139,85.4,2008,58603,49658,0,58603,49658.0
6140,85.4,2009,58603,53727,0,58603,53727.0
6141,85.4,2010,87603,82947,0,58603,53947.0
6142,85.4,2011,58602,49489,0,58602,49489.0
6143,85.4,2012,58602,42391,0,58602,42391.0
6144,85.4,2013,22468,93459,0,22468,40640.0
6145,85.4,2014,20107,37285,0,20107,37285.0
6146,85.4,2015,17813,31113,0,17813,31113.0
6147,85.4,2016,15590,34085,0,15590,34085.0
6148,85.4,2017,106439,35385,0,13439,35385.0
6149,85.4,2018,11357,37288,0,11357,37288.0
6150,85.4,2019,9342,36219,0,9342,36219.0
6151,85.4,2020,7400,36886,0,7400,36886.0
6152,85.4,2021,29800,33395,0,3698,30164.0
6153,85.4,2022,0,0,0,3375,31159.0
6154,85.4,2023,0,0,0,3286,9969.0
6155,85.4,2024,0,0,0,3197,24902.0
6156,85.4,2025,0,0,0,3108,0.0
6157,85.4,2026,0,0,0,0,0.0
6158,85.4,2027,0,0,0,0,0.0
6159,85.4,2028,0,0,0,0,0.0
6160,85.4,2029,0,0,0,0,0.0
6161,85.4,2030,0,0,0,0,0.0
6162,85.41,2005,0,0,0,0,0.0
6163,85.41,2006,0,0,0,0,0.0
6164,85.41,2007,0,0,0,0,0.0
6165,85.41,2008,37131,0,0,37131,0.0
6166,85.41,2009,52130,36750,0,37130,36750.0
6167,85.41,2010,48101,48238,0,37130,38515.0
6168,85.41,2011,37129,42818,0,37129,42818.0
6169,85.41,2012,67129,36552,0,37129,36552.0
6170,85.41,2013,35886,92262,0,20886,39003.0
